timestamp;name;progress;eng_4;eng_1;grace_eng;prox_epsilon;prox_weight;gaze_weight
1731325518.1104236;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325518.3103967;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325518.5103836;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325518.7103848;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325518.9104097;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325519.1103826;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325519.310393;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325519.5104463;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325519.7104135;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325519.9103928;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325520.110477;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325520.3104098;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325520.5104938;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325520.710581;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325520.9103785;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325521.1103861;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325521.310403;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325521.510385;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325521.7103667;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325521.9104576;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325522.1103938;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325522.3104372;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325522.5103962;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325522.7103891;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325522.9103675;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325523.1104128;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325523.3104978;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325523.5103476;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325523.7103553;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325523.9104671;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325524.1103835;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325524.3104534;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325524.5103407;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325524.7104793;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325524.9104688;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325525.1104436;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325525.31046;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325525.510392;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325525.710377;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325525.9104183;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325526.1103702;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325526.3103943;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325526.5103753;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325526.7103887;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325526.9104028;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325527.1103828;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325527.3104153;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325527.5104413;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325527.7103977;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325527.9103887;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325528.1104307;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325528.3104038;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325528.5105104;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325528.7103782;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325528.9103794;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325529.110359;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325529.3103848;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325529.510358;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325529.7103992;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325529.9103734;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325530.1104782;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325530.3103645;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325530.510363;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325530.7103498;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325530.9103904;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325531.1104167;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325531.3104508;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325531.5103548;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325531.7103758;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325531.9103773;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
1731325532.1103952;/app/bags/user95_2017-02-24.bag;0.834065854549408;0.0;0.9619645476341248;0.0;2.02154934603849;0.5427816784887995;0.45721832151120045
