timestamp,name,progress,eng_4,eng_5,prox_epsilon,prox_weight,gaze_weight
1721642862.5476303,bags/user334_2017-04-13.bag,0.02710525132715702,0.19127236306667328,,14.907852318526304,0.8584393052199641,0.14156069478003586
1721642862.7476702,bags/user334_2017-04-13.bag,0.028449932113289833,0.08375465124845505,,9.713081923700162,0.558048345752391,0.44195165424760896
1721642862.9476411,bags/user334_2017-04-13.bag,0.028449932113289833,0.05994892865419388,,11.848852072273445,0.3458435708875536,0.6541564291124464
1721642863.1476405,bags/user334_2017-04-13.bag,0.028449932113289833,0.0,,13.456688434644875,0.5175790843398486,0.48242091566015144
1721642863.3477058,bags/user334_2017-04-13.bag,0.028449932113289833,0.0,,12.521365614660795,0.45907743438920456,0.5409225656107954
1721642863.547637,bags/user334_2017-04-13.bag,0.028449932113289833,0.0,,1.8442785031078208,0.9370125609645337,0.06298743903546633
1721642863.7476614,bags/user334_2017-04-13.bag,0.029830360785126686,0.0,,12.003976730978538,0.5625992177381659,0.4374007822618341
1721642863.9476721,bags/user334_2017-04-13.bag,0.029830360785126686,0.0,,8.514958259664686,0.6007374224321589,0.3992625775678411
1721642864.147635,bags/user334_2017-04-13.bag,0.029830360785126686,0.0,,1.3128587023687766,0.8225528672281266,0.1774471327718734
1721642864.347669,bags/user334_2017-04-13.bag,0.029830360785126686,0.0,,3.578554540002956,0.4057236722261812,0.5942763277738188
1721642864.547634,bags/user334_2017-04-13.bag,0.029830360785126686,0.0,,11.565849532728716,0.9305605451941208,0.06943945480587921
1721642864.7476897,bags/user334_2017-04-13.bag,0.031219245865941048,0.27648207545280457,,5.256592424503163,0.21435929645006568,0.7856407035499343
1721642864.947648,bags/user334_2017-04-13.bag,0.031219245865941048,0.29040849208831787,,1.8131400927607388,0.763092937074644,0.23690706292535602
1721642865.147646,bags/user334_2017-04-13.bag,0.031219245865941048,0.21631646156311035,,8.130642047367719,0.9332066269276814,0.06679337307231858
1721642865.3476768,bags/user334_2017-04-13.bag,0.031219245865941048,0.19562123715877533,,11.618083758843024,0.7433092824424006,0.2566907175575994
1721642865.5476363,bags/user334_2017-04-13.bag,0.031219245865941048,0.19134941697120667,,6.046001172275662,0.9618941798148084,0.0381058201851916
1721642865.7476525,bags/user334_2017-04-13.bag,0.03253801539540291,0.0,,8.227824093674787,0.9586583462491284,0.04134165375087162
1721642865.9476688,bags/user334_2017-04-13.bag,0.03253801539540291,0.052587904036045074,,6.95547358461796,0.821873866414011,0.17812613358598905
1721642866.1476722,bags/user334_2017-04-13.bag,0.03253801539540291,0.052587904036045074,,9.614319007850725,0.2422179101293821,0.7577820898706179
1721642866.3476284,bags/user334_2017-04-13.bag,0.03253801539540291,0.052587904036045074,,11.756100975459256,0.047856352085772325,0.9521436479142277
1721642866.547682,bags/user334_2017-04-13.bag,0.03253801539540291,0.052587904036045074,,5.736638193939872,0.0757837243013052,0.9242162756986948
1721642866.7476323,bags/user334_2017-04-13.bag,0.03388216719031334,0.0,,2.8276130689201366,0.38233844189669264,0.6176615581033074
1721642866.9476185,bags/user334_2017-04-13.bag,0.03388216719031334,0.0,,11.322028394488662,0.964413084952013,0.035586915047986944
1721642867.1476934,bags/user334_2017-04-13.bag,0.03388216719031334,0.0,,8.71366467974705,0.27846420402651595,0.721535795973484
1721642867.3475993,bags/user334_2017-04-13.bag,0.03388216719031334,0.0,,2.6109289103134032,0.2891938683983145,0.7108061316016855
1721642867.5476692,bags/user334_2017-04-13.bag,0.03388216719031334,0.0,,12.181722384528074,0.2681899013331577,0.7318100986668423
1721642867.747636,bags/user334_2017-04-13.bag,0.03514422848820686,0.0,,0.5083214268326491,0.9262865379418731,0.0737134620581269
1721642867.947613,bags/user334_2017-04-13.bag,0.03514422848820686,0.0,,7.71203457876247,0.7944412635541181,0.20555873644588185
1721642868.1476793,bags/user334_2017-04-13.bag,0.03514422848820686,0.0,,8.295027877967668,0.9892569585996966,0.010743041400303355
1721642868.347641,bags/user334_2017-04-13.bag,0.03514422848820686,0.0,,11.334534304765116,0.011588893857813809,0.9884111061421862
1721642868.5476384,bags/user334_2017-04-13.bag,0.03514422848820686,0.0,,1.795211104233656,0.0788086871333381,0.9211913128666619
1721642868.7476485,bags/user334_2017-04-13.bag,0.03514422848820686,0.0,,6.14059909331941,0.24484995606505566,0.7551500439349443
1721642868.9476488,bags/user334_2017-04-13.bag,0.03655464947223663,0.0,,12.814312270883661,0.882051156281726,0.11794884371827397
1721642869.147632,bags/user334_2017-04-13.bag,0.03655464947223663,0.0,,6.7560212044010175,0.2817614135561821,0.7182385864438179
1721642869.3474734,bags/user334_2017-04-13.bag,0.03655464947223663,0.12858039140701294,,13.251580694272832,0.06665094927593285,0.9333490507240672
1721642869.5475895,bags/user334_2017-04-13.bag,0.03655464947223663,0.0,,2.226090494069269,0.6339371043421741,0.3660628956578259
1721642869.7474864,bags/user334_2017-04-13.bag,0.03655464947223663,0.0,,3.6693717612388355,0.44307675090719656,0.5569232490928034
1721642869.9476786,bags/user334_2017-04-13.bag,0.03794541209936142,0.0,,9.958536638128168,0.5767341513104369,0.4232658486895631
1721642870.14765,bags/user334_2017-04-13.bag,0.03794541209936142,0.0,,14.679690796953675,0.6193159304594789,0.38068406954052114
1721642870.347651,bags/user334_2017-04-13.bag,0.03794541209936142,0.0,,8.504320613729416,0.2373752951529562,0.7626247048470438
1721642870.5476496,bags/user334_2017-04-13.bag,0.03794541209936142,0.0,,8.891520230363433,0.19995891962551793,0.8000410803744821
1721642870.7476943,bags/user334_2017-04-13.bag,0.03794541209936142,0.0,,4.725232899910116,0.7625137216939851,0.23748627830601488
1721642870.9477043,bags/user334_2017-04-13.bag,0.03938846290111542,0.0,,13.477595400991834,0.33964284011334167,0.6603571598866583
1721642871.1476238,bags/user334_2017-04-13.bag,0.03938846290111542,0.0,,9.93697508999835,0.4222341181126069,0.5777658818873931
1721642871.3476539,bags/user334_2017-04-13.bag,0.03938846290111542,0.0,,1.0524763456569013,0.5010842493373083,0.49891575066269167
1721642871.5476696,bags/user334_2017-04-13.bag,0.03938846290111542,0.0,,2.028973892655327,0.0432437076292167,0.9567562923707833
1721642871.7475994,bags/user334_2017-04-13.bag,0.03938846290111542,0.0,,4.282616662514797,0.2759360820056721,0.7240639179943279
1721642871.9476576,bags/user334_2017-04-13.bag,0.03938846290111542,0.0,,8.585875688906913,0.35778116512027747,0.6422188348797225
1721642872.1476903,bags/user334_2017-04-13.bag,0.03938846290111542,0.0,,10.942371261553465,0.7736565028427754,0.22634349715722457
1721642872.3476532,bags/user334_2017-04-13.bag,0.04123067483305931,0.0,,12.23999682269947,0.9096510571095767,0.09034894289042328
1721642872.5477226,bags/user334_2017-04-13.bag,0.04123067483305931,0.0,,1.8436873312263746,0.11511108290681904,0.884888917093181
1721642872.7476993,bags/user334_2017-04-13.bag,0.04123067483305931,0.0,,2.5602427420192764,0.6031154805892186,0.3968845194107814
1721642872.9476252,bags/user334_2017-04-13.bag,0.04123067483305931,0.20293036103248596,,12.919565597514858,0.13575106102118384,0.8642489389788162
1721642873.1476352,bags/user334_2017-04-13.bag,0.04123067483305931,0.0,,9.797008300428123,0.8409343952023328,0.15906560479766718
1721642873.3477101,bags/user334_2017-04-13.bag,0.04255494847893715,0.1943255364894867,,14.823874014576957,0.8362390441465197,0.16376095585348027
1721642873.547706,bags/user334_2017-04-13.bag,0.04255494847893715,0.0,,3.236154946374736,0.4902379022990553,0.5097620977009447
1721642873.747711,bags/user334_2017-04-13.bag,0.04255494847893715,0.0,,13.230119297794568,0.3231371736942781,0.6768628263057219
1721642873.9476857,bags/user334_2017-04-13.bag,0.04255494847893715,0.0,,4.0556541575024845,0.07907400160260525,0.9209259983973948
1721642874.1477075,bags/user334_2017-04-13.bag,0.04255494847893715,0.0,,2.0521089083449544,0.5736077236604581,0.4263922763395419
1721642874.347678,bags/user334_2017-04-13.bag,0.04255494847893715,0.0,,2.0638757553218383,0.08971307797038686,0.9102869220296131
1721642874.5476742,bags/user334_2017-04-13.bag,0.0439598374068737,0.17012076079845428,,3.9757583036471167,0.9667908657779529,0.033209134222047076
1721642874.7476926,bags/user334_2017-04-13.bag,0.0439598374068737,0.17012076079845428,,13.527449888659419,0.50200839944284,0.49799160055715996
1721642874.9476945,bags/user334_2017-04-13.bag,0.0439598374068737,0.0,,5.496507272890942,0.9606231867623688,0.0393768132376312
1721642875.147732,bags/user334_2017-04-13.bag,0.0439598374068737,0.0,,2.657152829186986,0.24749905559335805,0.752500944406642
1721642875.3476946,bags/user334_2017-04-13.bag,0.0439598374068737,0.0,,10.997485268142036,0.14299333872553865,0.8570066612744613
1721642875.5476441,bags/user334_2017-04-13.bag,0.04528181627392769,0.0,,3.2106775479319642,0.15873967404118827,0.8412603259588117
1721642875.7476408,bags/user334_2017-04-13.bag,0.04528181627392769,0.0,,12.328003424689731,0.06358099730476385,0.9364190026952361
1721642875.9477036,bags/user334_2017-04-13.bag,0.04528181627392769,0.0,,2.5095758334682134,0.07690909283606451,0.9230909071639355
1721642876.1476314,bags/user334_2017-04-13.bag,0.04528181627392769,0.0,,13.618867377984454,0.18664384190405525,0.8133561580959447
1721642876.3477008,bags/user334_2017-04-13.bag,0.04528181627392769,0.0,,11.11352630126773,0.2691518329766144,0.7308481670233856
1721642876.5476375,bags/user334_2017-04-13.bag,0.04663815349340439,0.0,,10.917420358369537,0.32885081110839476,0.6711491888916052
1721642876.747698,bags/user334_2017-04-13.bag,0.04663815349340439,0.0,,10.257637666205872,0.22384098641234185,0.7761590135876582
1721642876.947709,bags/user334_2017-04-13.bag,0.04663815349340439,0.0,,9.096829501609978,0.4686785210336488,0.5313214789663512
1721642877.1477263,bags/user334_2017-04-13.bag,0.04663815349340439,0.0,,4.581342732196074,0.635136338927651,0.364863661072349
1721642877.3476655,bags/user334_2017-04-13.bag,0.04663815349340439,0.0,,8.785888779387983,0.4688761740853531,0.5311238259146469
1721642877.547633,bags/user334_2017-04-13.bag,0.04663815349340439,0.0,,0.2377123156436084,0.17509971252675605,0.824900287473244
1721642877.7475564,bags/user334_2017-04-13.bag,0.048209067434072495,0.0,,7.087017666017434,0.2399024253087796,0.7600975746912204
1721642877.947613,bags/user334_2017-04-13.bag,0.048209067434072495,0.0,,11.094913399972523,0.8362807226387073,0.16371927736129266
1721642878.1476438,bags/user334_2017-04-13.bag,0.048209067434072495,0.0,,9.292312739276676,0.536449584809063,0.463550415190937
1721642878.347695,bags/user334_2017-04-13.bag,0.048209067434072495,0.0,,9.05793871364666,0.8369762894171034,0.16302371058289655
1721642878.5476413,bags/user334_2017-04-13.bag,0.048209067434072495,0.003744693472981453,,12.83197888704028,0.6880911218000696,0.3119088781999304
1721642878.7476366,bags/user334_2017-04-13.bag,0.04956366866827011,0.0,,3.9417872218710275,0.21325840953780528,0.7867415904621947
1721642878.94765,bags/user334_2017-04-13.bag,0.04956366866827011,0.13732601702213287,,1.2986911141419488,0.32705329806312444,0.6729467019368756
1721642879.1476514,bags/user334_2017-04-13.bag,0.04956366866827011,0.09416811168193817,,9.452255252024438,0.5615623275690962,0.4384376724309038
1721642879.3476558,bags/user334_2017-04-13.bag,0.04956366866827011,0.14429369568824768,,3.417010058808403,0.6605580649558727,0.33944193504412734
1721642879.547652,bags/user334_2017-04-13.bag,0.04956366866827011,0.03196842968463898,,10.258035794155088,0.6353866640677076,0.3646133359322924
1721642879.7476168,bags/user334_2017-04-13.bag,0.05090060457587242,0.04491439461708069,,13.239203534745329,0.5046188429097814,0.49538115709021857
1721642879.9476547,bags/user334_2017-04-13.bag,0.05090060457587242,0.041496094316244125,,5.31935795503706,0.4129766752708811,0.5870233247291189
1721642880.1476252,bags/user334_2017-04-13.bag,0.05090060457587242,0.05615390092134476,,5.194796209280978,0.7961984577704725,0.2038015422295275
1721642880.3476508,bags/user334_2017-04-13.bag,0.05090060457587242,0.054055821150541306,,13.740257395638311,0.5805582680493326,0.41944173195066736
1721642880.5476396,bags/user334_2017-04-13.bag,0.05090060457587242,0.054055821150541306,,11.20977861480931,0.959165085805471,0.040834914194529004
1721642880.7476501,bags/user334_2017-04-13.bag,0.05231006070971489,0.0,,1.138276739573515,0.521621431356393,0.47837856864360695
